TOTAL LOAD & VER GENERATION IN THE BPA CONTROL AREA (Balancing Authority Area),,,,,,,,,,,,
Date/Time,Date/Time (UTC),TOTAL WIND BASE SCHEDULE (FORECAST) IN BPA CONTROL AREA (MW; SCADA 187517,TOTAL WIND BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349,TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL FOSSIL/BIOMASS GENERATION (MW; SCADA 164377),TOTAL NUCLEAR GENERATION (MW; 70681),NET INTERCHANGE (MW; SCADA 45581),TOTAL SOLAR BASE SCHEDULE (FORECAST) IN BPA CONTROL AREA (MW; SCADA 187513),TOTAL SOLAR Basepoint (FORECAST) IN BPA CONTROL AREA (MW; SCADA 177165),TOTAL SOLAR GENERATION  IN BPA CONTROL AREA (MW; SCADA 142383)
05/02/24 08:50,05/02/24 15:50,19,34,29,7004,5790,328,930,131,31,52,56
05/02/24 08:55,05/02/24 15:55,22,31,30,7005,5711,329,936,51,33,49,50
05/02/24 09:00,05/02/24 16:00,26,29,33,6975,5444,330,936,-192,37,54,37
05/02/24 09:05,05/02/24 16:05,31,31,34,6980,5288,332,933,-344,40,48,47
05/02/24 09:10,05/02/24 16:10,35,33,39,6958,5226,335,937,-369,44,42,50
05/02/24 09:15,05/02/24 16:15,35,35,42,6957,5047,333,938,-551,44,43,44
05/02/24 09:20,05/02/24 16:20,35,38,40,6954,5010,334,938,-583,44,42,46
05/02/24 09:25,05/02/24 16:25,35,40,42,6907,4951,333,944,-580,44,40,54
05/02/24 09:30,05/02/24 16:30,35,43,44,6863,4837,332,943,-640,44,45,66
05/02/24 09:35,05/02/24 16:35,35,44,47,6882,4865,332,945,-621,44,54,71
05/02/24 09:40,05/02/24 16:40,35,46,53,6800,4838,332,943,-563,44,59,69
05/02/24 09:45,05/02/24 16:45,36,46,62,6701,4791,332,951,-508,44,61,55
05/02/24 09:50,05/02/24 16:50,36,51,71,6739,4846,331,948,-475,45,61,65
05/02/24 09:55,05/02/24 16:55,42,58,77,6729,4820,334,952,-479,48,53,65
05/02/24 10:00,05/02/24 17:00,49,67,87,6699,4552,333,954,-699,51,53,72
05/02/24 10:05,05/02/24 17:05,57,77,89,6625,4500,333,954,-678,55,62,68
05/02/24 10:10,05/02/24 17:10,64,88,88,6623,4451,333,951,-726,59,63,73
05/02/24 10:15,05/02/24 17:15,64,92,96,6712,4430,332,963,-819,59,65,70
05/02/24 10:20,05/02/24 17:20,64,94,96,6718,4448,333,963,-798,59,67,77
05/02/24 10:25,05/02/24 17:25,64,96,106,6701,4481,330,964,-743,59,67,75
05/02/24 10:30,05/02/24 17:30,64,101,102,6587,4475,331,960,-629,59,74,86
05/02/24 10:35,05/02/24 17:35,64,104,116,6487,4391,331,962,-600,59,77,85
05/02/24 10:40,05/02/24 17:40,64,105,114,6457,4356,332,963,-615,59,79,75
05/02/24 10:45,05/02/24 17:45,64,108,122,6453,4376,332,967,-575,60,81,79
05/02/24 10:50,05/02/24 17:50,64,120,138,6503,4385,332,963,-598,60,76,85
05/02/24 10:55,05/02/24 17:55,94,131,136,6574,4372,332,968,-673,63,81,91
05/02/24 11:00,05/02/24 18:00,125,132,130,6541,4274,333,970,-760,66,88,72
05/02/24 11:05,05/02/24 18:05,155,132,125,6481,4192,333,969,-776,70,90,85
05/02/24 11:10,05/02/24 18:10,185,145,133,6554,4148,336,968,-885,74,80,84
05/02/24 11:15,05/02/24 18:15,186,138,128,6524,4075,335,972,-942,74,76,70
05/02/24 11:20,05/02/24 18:20,186,127,116,6489,4096,336,971,-889,74,84,79
05/02/24 11:25,05/02/24 18:25,186,126,128,6402,4074,334,975,-811,74,81,78
05/02/24 11:30,05/02/24 18:30,186,124,120,6319,4032,334,975,-781,74,78,76
05/02/24 11:35,05/02/24 18:35,186,121,127,6327,3968,332,974,-849,74,79,75
05/02/24 11:40,05/02/24 18:40,186,121,117,6326,3997,332,975,-811,74,72,92
05/02/24 11:45,05/02/24 18:45,186,122,130,6320,3965,335,975,-841,74,78,73
05/02/24 11:50,05/02/24 18:50,186,121,128,6312,3955,333,975,-838,75,91,81
05/02/24 11:55,05/02/24 18:55,216,126,128,6290,3856,334,980,-925,77,83,64
05/02/24 12:00,05/02/24 19:00,246,134,142,6371,3838,335,978,-1013,79,81,61
05/02/24 12:05,05/02/24 19:05,275,132,136,6348,3736,334,979,-1096,82,85,65
05/02/24 12:10,05/02/24 19:10,305,137,149,6270,3747,336,978,-990,85,77,68
05/02/24 12:15,05/02/24 19:15,306,145,133,6370,3744,332,978,-1096,85,71,84
05/02/24 12:20,05/02/24 19:20,306,141,138,6328,3756,330,984,-1031,85,75,86
05/02/24 12:25,05/02/24 19:25,306,138,135,6283,3750,330,985,-986,85,80,94
05/02/24 12:30,05/02/24 19:30,306,140,140,6286,3732,330,982,-1020,85,86,80
05/02/24 12:35,05/02/24 19:35,306,145,126,6288,3743,331,983,-1026,85,89,77
05/02/24 12:40,05/02/24 19:40,306,147,145,6370,3825,332,986,-995,85,85,86
05/02/24 12:45,05/02/24 19:45,306,137,140,6263,3767,331,987,-944,85,74,91
05/02/24 12:50,05/02/24 19:50,306,143,120,6287,3769,330,984,-984,84,73,98
05/02/24 12:55,05/02/24 19:55,259,142,140,6239,3713,332,994,-955,79,81,102
05/02/24 13:00,05/02/24 20:00,212,131,134,6244,3704,332,974,-1004,73,85,92
05/02/24 13:05,05/02/24 20:05,164,130,114,6220,3781,331,936,-993,67,88,62
05/02/24 13:10,05/02/24 20:10,117,134,132,6260,3810,330,890,-1016,61,85,81
05/02/24 13:15,05/02/24 20:15,116,134,123,6199,3816,331,875,-974,61,88,78
05/02/24 13:20,05/02/24 20:20,116,132,122,6171,3744,330,870,-1036,61,95,67
05/02/24 13:25,05/02/24 20:25,116,118,132,6230,3804,329,903,-978,61,94,82
05/02/24 13:30,05/02/24 20:30,116,120,107,6208,3754,327,926,-1013,61,86,79
05/02/24 13:35,05/02/24 20:35,116,122,106,6229,3767,331,927,-1015,61,83,83
05/02/24 13:40,05/02/24 20:40,116,117,83,6211,3878,330,976,-853,61,91,90
05/02/24 13:45,05/02/24 20:45,115,108,76,6207,3880,333,995,-827,61,88,94
05/02/24 13:50,05/02/24 20:50,115,99,72,6203,3880,332,1027,-801,61,89,89
05/02/24 13:55,05/02/24 20:55,111,82,63,6220,3895,329,1026,-813,61,89,92
05/02/24 14:00,05/02/24 21:00,106,72,65,6205,3845,328,1032,-837,61,87,98
05/02/24 14:05,05/02/24 21:05,100,68,70,6081,3742,328,1030,-779,61,88,130
05/02/24 14:10,05/02/24 21:10,95,67,62,6165,3794,329,1032,-820,61,94,127
05/02/24 14:15,05/02/24 21:15,95,64,59,6070,3724,328,1047,-794,61,94,115
05/02/24 14:20,05/02/24 21:20,95,61,57,6084,3716,328,1043,-816,61,92,120
05/02/24 14:25,05/02/24 21:25,95,61,55,6062,3692,328,1044,-826,61,88,115
05/02/24 14:30,05/02/24 21:30,95,64,46,6161,3710,326,1044,-923,61,80,110
05/02/24 14:35,05/02/24 21:35,95,57,58,6134,3807,327,1056,-781,61,80,102
05/02/24 14:40,05/02/24 21:40,95,50,53,6107,3813,330,1056,-752,60,83,102
05/02/24 14:45,05/02/24 21:45,94,53,51,6094,3863,331,1057,-680,60,82,109
05/02/24 14:50,05/02/24 21:50,94,57,49,6061,3842,329,1056,-671,60,82,112
05/02/24 14:55,05/02/24 21:55,94,54,33,6070,3810,328,1065,-738,59,84,94
05/02/24 15:00,05/02/24 22:00,94,53,38,6141,3703,327,1068,-916,57,88,88
05/02/24 15:05,05/02/24 22:05,94,41,42,6129,3612,328,1077,-1006,55,88,63
05/02/24 15:10,05/02/24 22:10,93,37,38,6032,3527,329,1077,-1006,53,88,54
05/02/24 15:15,05/02/24 22:15,93,45,41,6028,3526,328,1083,-992,53,91,57
05/02/24 15:20,05/02/24 22:20,93,44,39,5958,3535,324,1080,-918,53,84,61
05/02/24 15:25,05/02/24 22:25,93,41,31,5976,3556,322,1085,-924,53,82,57
05/02/24 15:30,05/02/24 22:30,93,40,35,6043,3524,308,1084,-1023,53,90,67
05/02/24 15:35,05/02/24 22:35,93,38,31,5978,3439,306,1093,-1036,53,91,70
05/02/24 15:40,05/02/24 22:40,93,34,22,6004,3306,306,1094,-1199,53,90,76
05/02/24 15:45,05/02/24 22:45,93,32,30,6050,3381,307,1098,-1151,52,88,81
05/02/24 15:50,05/02/24 22:50,94,24,31,5988,3394,308,1095,-1085,52,88,75
05/02/24 15:55,05/02/24 22:55,119,27,29,6067,3557,311,1107,-995,51,84,66
05/02/24 16:00,05/02/24 23:00,145,30,34,6065,3660,311,1109,-870,49,76,80
05/02/24 16:05,05/02/24 23:05,171,27,32,6097,3971,310,1105,-596,46,74,81
05/02/24 16:10,05/02/24 23:10,198,34,40,6103,4139,311,1105,-442,44,73,64
05/02/24 16:15,05/02/24 23:15,198,36,46,6137,4133,311,1118,-476,44,67,52
05/02/24 16:20,05/02/24 23:20,198,40,43,6117,4088,310,1120,-481,44,61,74
05/02/24 16:25,05/02/24 23:25,198,45,49,6051,4134,308,1117,-374,44,60,66
05/02/24 16:30,05/02/24 23:30,198,47,61,6067,4113,308,1121,-402,44,72,62
05/02/24 16:35,05/02/24 23:35,198,48,79,6100,4097,311,1122,-426,44,76,63
05/02/24 16:40,05/02/24 23:40,198,55,108,6220,4116,312,1122,-496,44,69,65
05/02/24 16:45,05/02/24 23:45,197,76,117,6207,4116,311,1125,-471,45,71,66
05/02/24 16:50,05/02/24 23:50,197,102,113,6217,4107,310,1125,-494,45,71,66
05/02/24 16:55,05/02/24 23:55,197,118,116,6230,4157,310,1129,-454,46,78,63
05/02/24 17:00,05/03/24 00:00,196,112,119,6244,4219,310,1137,-384,47,80,72
05/02/24 17:05,05/03/24 00:05,195,114,119,6257,4303,310,1137,-319,49,81,68
05/02/24 17:10,05/03/24 00:10,194,119,133,6256,4334,307,1137,-274,51,79,68
05/02/24 17:15,05/03/24 00:15,194,121,145,6228,4446,307,1140,-127,51,68,61
05/02/24 17:20,05/03/24 00:20,194,131,134,6273,4440,308,1146,-192,51,68,51
05/02/24 17:25,05/03/24 00:25,194,143,121,6289,4412,311,1140,-244,51,65,59
05/02/24 17:30,05/03/24 00:30,194,136,120,6187,4443,310,1142,-117,51,60,53
05/02/24 17:35,05/03/24 00:35,194,122,119,6197,4434,312,1146,-126,51,55,59
05/02/24 17:40,05/03/24 00:40,194,118,124,6210,4454,310,1143,-130,51,58,47
05/02/24 17:45,05/03/24 00:45,194,122,132,6269,4489,311,1148,-139,52,59,47
05/02/24 17:50,05/03/24 00:50,193,126,140,6292,4501,311,1144,-128,52,53,64
05/02/24 17:55,05/03/24 00:55,182,136,158,6208,4654,308,1149,126,52,49,64
05/02/24 18:00,05/03/24 01:00,170,140,179,6294,4735,310,1149,125,53,61,47
05/02/24 18:05,05/03/24 01:05,157,150,207,6305,4805,309,1149,250,54,57,83
05/02/24 18:10,05/03/24 01:10,145,169,226,6285,4975,310,1149,477,55,47,101
05/02/24 18:15,05/03/24 01:15,145,196,252,6309,5030,309,1152,517,55,58,82
05/02/24 18:20,05/03/24 01:20,145,224,276,6302,5067,311,1149,599,55,65,97
05/02/24 18:25,05/03/24 01:25,145,248,286,6274,5056,309,1149,603,55,53,76
05/02/24 18:30,05/03/24 01:30,145,270,293,6286,5050,309,1149,593,55,43,76
05/02/24 18:35,05/03/24 01:35,145,284,286,6296,5160,311,1150,703,55,46,90
05/02/24 18:40,05/03/24 01:40,145,290,290,6202,5216,313,1150,828,55,47,60
05/02/24 18:45,05/03/24 01:45,145,285,302,6209,5136,310,1149,754,54,45,63
05/02/24 18:50,05/03/24 01:50,145,286,305,6274,5318,311,1146,872,54,35,65
05/02/24 18:55,05/03/24 01:55,161,294,302,6240,5593,309,1145,1167,50,31,57
05/02/24 19:00,05/03/24 02:00,178,303,315,6288,5552,308,1152,1093,45,35,53
05/02/24 19:05,05/03/24 02:05,194,305,325,6225,5290,309,1146,906,39,31,60
05/02/24 19:10,05/03/24 02:10,211,312,329,6299,5170,310,1152,722,34,28,58
05/02/24 19:15,05/03/24 02:15,211,321,337,6302,5252,309,1152,803,34,23,53
05/02/24 19:20,05/03/24 02:20,211,326,350,6308,5266,311,1144,806,34,22,42
05/02/24 19:25,05/03/24 02:25,211,336,368,6312,5275,313,1152,837,34,17,40
05/02/24 19:30,05/03/24 02:30,211,347,395,6302,5234,311,1152,831,34,12,38
05/02/24 19:35,05/03/24 02:35,211,364,421,6294,5253,311,1146,879,34,10,40
05/02/24 19:40,05/03/24 02:40,211,387,458,6321,5204,308,1152,839,34,6,37
05/02/24 19:45,05/03/24 02:45,212,412,489,6360,5200,310,1152,826,33,2,34
05/02/24 19:50,05/03/24 02:50,212,453,516,6279,5177,311,1152,909,33,1,31
05/02/24 19:55,05/03/24 02:55,255,486,542,6370,5061,313,1146,723,33,0,30
05/02/24 20:00,05/03/24 03:00,300,509,565,6370,5043,312,1152,731,32,0,29
05/02/24 20:05,05/03/24 03:05,345,539,583,6368,5029,312,1146,732,31,0,29
05/02/24 20:10,05/03/24 03:10,390,561,604,6385,5080,313,1152,794,30,0,29
05/02/24 20:15,05/03/24 03:15,390,581,609,6391,5105,314,1152,818,30,0,29
05/02/24 20:20,05/03/24 03:20,390,596,618,6380,5021,313,1149,749,30,0,28
05/02/24 20:25,05/03/24 03:25,390,609,628,6341,5054,312,1146,828,30,0,28
05/02/24 20:30,05/03/24 03:30,390,619,649,6444,5037,313,1149,734,30,0,28
05/02/24 20:35,05/03/24 03:35,390,630,703,6449,5031,312,1149,775,30,0,28
05/02/24 20:40,05/03/24 03:40,390,647,741,6454,5017,312,1147,790,30,0,27
05/02/24 20:45,05/03/24 03:45,390,686,776,6447,4975,312,1150,780,30,0,13
05/02/24 20:50,05/03/24 03:50,391,731,803,6434,5019,312,1152,859,30,0,7
05/02/24 20:55,05/03/24 03:55,472,779,839,6462,4948,310,1146,796,30,0,14
05/02/24 21:00,05/03/24 04:00,555,813,862,6440,4846,312,1152,751,30,0,19
05/02/24 21:05,05/03/24 04:05,638,837,856,6411,4813,313,1152,724,30,0,0
05/02/24 21:10,05/03/24 04:10,720,853,871,6387,4791,311,1152,739,30,0,0
05/02/24 21:15,05/03/24 04:15,721,855,866,6316,4753,311,1152,768,30,0,0
05/02/24 21:20,05/03/24 04:20,721,865,857,6348,4758,310,1152,729,30,0,0
05/02/24 21:25,05/03/24 04:25,721,867,858,6329,4760,311,1152,752,30,0,0
05/02/24 21:30,05/03/24 04:30,721,863,861,6338,4725,311,1152,711,30,0,0
05/02/24 21:35,05/03/24 04:35,721,862,859,6325,4719,311,1152,717,29,0,0
05/02/24 21:40,05/03/24 04:40,721,865,849,6275,4678,311,1148,712,29,0,0
05/02/24 21:45,05/03/24 04:45,721,860,857,6246,4697,313,1146,769,29,0,0
05/02/24 21:50,05/03/24 04:50,721,851,851,6247,4713,311,1152,781,29,0,0
05/02/24 21:55,05/03/24 04:55,772,860,862,6212,4711,311,1149,821,23,0,0
05/02/24 22:00,05/03/24 05:00,823,865,850,6116,4631,313,1152,830,15,0,0
05/02/24 22:05,05/03/24 05:05,874,859,844,6057,4804,314,1149,1054,8,0,0
05/02/24 22:10,05/03/24 05:10,926,853,845,6036,4729,313,1152,1004,0,0,0
05/02/24 22:15,05/03/24 05:15,926,845,843,6080,4658,313,1152,886,0,0,0
05/02/24 22:20,05/03/24 05:20,926,843,839,6053,4602,311,1146,847,0,0,0
05/02/24 22:25,05/03/24 05:25,926,841,854,6010,4485,311,1152,792,0,0,0
05/02/24 22:30,05/03/24 05:30,926,839,852,5984,4443,311,1148,770,0,0,0
05/02/24 22:35,05/03/24 05:35,926,848,854,5983,4449,312,1152,784,0,0,0
05/02/24 22:40,05/03/24 05:40,926,848,860,5948,4450,313,1156,837,0,0,0
05/02/24 22:45,05/03/24 05:45,926,851,855,5910,4479,313,1155,892,0,0,0
05/02/24 22:50,05/03/24 05:50,926,860,856,5877,4482,313,1152,926,0,0,0
05/02/24 22:55,05/03/24 05:55,895,860,846,5807,4423,311,1149,923,0,0,0
05/02/24 23:00,05/03/24 06:00,864,856,838,5785,4303,310,1153,821,0,0,0
05/02/24 23:05,05/03/24 06:05,833,848,835,5788,4280,313,1149,790,0,0,0
05/02/24 23:10,05/03/24 06:10,801,842,829,5832,4221,313,1152,684,0,0,0
05/02/24 23:15,05/03/24 06:15,801,842,818,5767,4174,312,1156,694,0,0,0
05/02/24 23:20,05/03/24 06:20,801,828,808,5773,4174,313,1152,676,0,0,0
05/02/24 23:25,05/03/24 06:25,801,812,812,5756,4145,311,1149,662,0,0,0
05/02/24 23:30,05/03/24 06:30,801,811,802,5719,4130,313,1154,681,0,0,0
05/02/24 23:35,05/03/24 06:35,801,810,821,5697,4131,312,1152,720,1,0,0
05/02/24 23:40,05/03/24 06:40,801,806,819,5680,4131,311,1152,734,1,0,0
05/02/24 23:45,05/03/24 06:45,800,814,827,5599,4238,314,1149,931,1,0,0
05/02/24 23:50,05/03/24 06:50,800,822,819,5593,4118,313,1155,811,1,0,0
05/02/24 23:55,05/03/24 06:55,792,824,802,5633,4161,311,1152,793,2,0,0
05/03/24 00:00,05/03/24 07:00,783,815,798,5545,4232,310,1149,947,5,0,0
05/03/24 00:05,05/03/24 07:05,774,799,783,5630,4326,311,1152,952,7,0,9
05/03/24 00:10,05/03/24 07:10,765,792,779,5619,4459,311,1157,1099,10,0,9
05/03/24 00:15,05/03/24 07:15,765,787,771,5493,4395,313,1152,1148,10,0,9
05/03/24 00:20,05/03/24 07:20,765,783,762,5575,4396,313,1155,1058,10,0,8
05/03/24 00:25,05/03/24 07:25,765,775,746,5584,4348,314,1153,984,10,0,7
05/03/24 00:30,05/03/24 07:30,765,763,737,5554,4365,315,1157,1030,10,0,9
05/03/24 00:35,05/03/24 07:35,765,755,732,5554,4371,315,1149,1024,10,0,9
05/03/24 00:40,05/03/24 07:40,765,738,730,5480,4331,316,1152,1060,10,0,9
05/03/24 00:45,05/03/24 07:45,765,736,743,5497,4307,318,1152,1034,9,0,9
05/03/24 00:50,05/03/24 07:50,766,735,755,5568,4319,317,1154,988,9,0,9
05/03/24 00:55,05/03/24 07:55,768,744,772,5475,4271,317,1153,1047,8,0,8
05/03/24 01:00,05/03/24 08:00,770,754,781,5531,4236,314,1153,961,5,0,5
05/03/24 01:05,05/03/24 08:05,773,760,790,5482,4201,312,1154,976,3,0,0
05/03/24 01:10,05/03/24 08:10,776,777,789,5553,4145,312,1149,843,0,0,0
05/03/24 01:15,05/03/24 08:15,776,794,802,5551,4133,312,1152,848,0,0,0
05/03/24 01:20,05/03/24 08:20,776,801,828,5549,4144,311,1154,887,0,0,0
05/03/24 01:25,05/03/24 08:25,776,806,833,5526,4172,311,1152,942,0,0,0
05/03/24 01:30,05/03/24 08:30,776,823,847,5446,4151,312,1148,1012,0,0,0
05/03/24 01:35,05/03/24 08:35,776,828,851,5456,4162,314,1149,1020,0,0,0
05/03/24 01:40,05/03/24 08:40,776,840,858,5513,4142,316,1147,951,0,0,0
05/03/24 01:45,05/03/24 08:45,776,851,846,5508,4162,318,1148,967,0,0,0
05/03/24 01:50,05/03/24 08:50,775,857,818,5538,4158,319,1146,905,0,0,0
05/03/24 01:55,05/03/24 08:55,751,855,803,5520,4146,316,1153,898,0,0,0
05/03/24 02:00,05/03/24 09:00,726,834,792,5509,4174,314,1152,925,0,0,0
05/03/24 02:05,05/03/24 09:05,700,808,792,5560,4244,316,1152,945,0,0,0
05/03/24 02:10,05/03/24 09:10,675,794,797,5540,4230,316,1154,957,0,0,0
05/03/24 02:15,05/03/24 09:15,675,793,790,5540,4193,317,1152,912,0,0,0
05/03/24 02:20,05/03/24 09:20,675,793,779,5478,4202,318,1152,973,0,0,0
05/03/24 02:25,05/03/24 09:25,675,787,771,5539,4206,314,1155,908,0,0,0
05/03/24 02:30,05/03/24 09:30,675,783,749,5562,4184,316,1155,843,0,0,0
05/03/24 02:35,05/03/24 09:35,675,772,747,5545,4204,315,1156,877,0,0,0
05/03/24 02:40,05/03/24 09:40,675,754,729,5522,4241,315,1155,917,0,0,0
05/03/24 02:45,05/03/24 09:45,676,743,724,5552,4238,315,1152,878,0,0,0
05/03/24 02:50,05/03/24 09:50,676,728,713,5578,4251,314,1155,855,0,0,0
05/03/24 02:55,05/03/24 09:55,676,713,700,5573,4293,314,1148,882,0,0,0
05/03/24 03:00,05/03/24 10:00,677,709,694,5563,4385,313,1157,987,0,0,0
05/03/24 03:05,05/03/24 10:05,678,706,687,5538,4373,315,1158,995,0,0,0
05/03/24 03:10,05/03/24 10:10,679,695,680,5527,4394,315,1153,1016,0,0,0
05/03/24 03:15,05/03/24 10:15,679,692,670,5552,4489,313,1158,1079,0,0,0
05/03/24 03:20,05/03/24 10:20,679,686,661,5602,4459,315,1155,988,0,0,0
05/03/24 03:25,05/03/24 10:25,679,677,663,5619,4485,314,1155,997,0,0,0
05/03/24 03:30,05/03/24 10:30,679,667,648,5534,4452,315,1156,1039,0,0,0
05/03/24 03:35,05/03/24 10:35,679,664,635,5624,4453,315,1152,931,0,0,0
05/03/24 03:40,05/03/24 10:40,679,653,632,5665,4423,316,1158,864,0,0,0
05/03/24 03:45,05/03/24 10:45,679,639,613,5661,4449,315,1152,870,0,0,0
05/03/24 03:50,05/03/24 10:50,679,627,609,5691,4510,318,1155,900,0,0,0
05/03/24 03:55,05/03/24 10:55,661,619,598,5636,4591,316,1148,1017,0,0,0
05/03/24 04:00,05/03/24 11:00,643,615,594,5649,4687,317,1155,1105,0,0,0
05/03/24 04:05,05/03/24 11:05,624,603,595,5694,4721,316,1157,1096,0,0,0
05/03/24 04:10,05/03/24 11:10,606,597,600,5768,4807,315,1158,1112,0,0,0
05/03/24 04:15,05/03/24 11:15,606,594,592,5807,4866,316,1153,1119,0,0,0
05/03/24 04:20,05/03/24 11:20,606,593,585,5819,4879,316,1155,1116,0,0,0
05/03/24 04:25,05/03/24 11:25,606,594,559,5837,4850,315,1158,1045,0,0,0
05/03/24 04:30,05/03/24 11:30,606,587,554,5873,4962,314,1155,1112,0,0,0
05/03/24 04:35,05/03/24 11:35,606,571,546,5904,5033,314,1157,1148,0,0,0
05/03/24 04:40,05/03/24 11:40,606,554,543,5916,5052,314,1152,1146,0,0,0
05/03/24 04:45,05/03/24 11:45,606,543,539,5935,5053,313,1152,1122,0,0,0
05/03/24 04:50,05/03/24 11:50,606,546,527,5902,5084,313,1149,1173,0,0,0
05/03/24 04:55,05/03/24 11:55,571,543,511,6027,5269,313,1149,1216,0,0,0
05/03/24 05:00,05/03/24 12:00,534,533,502,6043,5586,313,1154,1513,0,0,0
05/03/24 05:05,05/03/24 12:05,498,521,495,6141,5739,314,1152,1559,0,0,0
05/03/24 05:10,05/03/24 12:10,462,510,486,6120,5837,315,1147,1665,0,0,0
05/03/24 05:15,05/03/24 12:15,462,502,487,6236,5874,314,1154,1593,0,0,0
05/03/24 05:20,05/03/24 12:20,462,492,486,6251,5875,313,1147,1570,1,0,0
05/03/24 05:25,05/03/24 12:25,462,488,466,6330,5876,316,1153,1481,1,0,0
05/03/24 05:30,05/03/24 12:30,462,491,456,6316,5875,317,1152,1483,1,0,0
05/03/24 05:35,05/03/24 12:35,462,483,449,6298,5901,317,1152,1520,1,0,0
05/03/24 05:40,05/03/24 12:40,462,462,431,6457,6071,316,1149,1510,1,0,0
05/03/24 05:45,05/03/24 12:45,462,448,402,6448,6022,316,1152,1443,1,0,0
05/03/24 05:50,05/03/24 12:50,462,436,388,6508,6028,315,1153,1378,1,1,0
05/03/24 05:55,05/03/24 12:55,431,410,374,6532,6054,315,1152,1365,5,1,1
05/03/24 06:00,05/03/24 13:00,399,392,359,6602,6009,316,1152,1236,9,2,2
05/03/24 06:05,05/03/24 13:05,368,373,345,6722,6091,315,1152,1186,14,2,3
05/03/24 06:10,05/03/24 13:10,336,364,335,6781,6016,314,1155,1045,19,5,5
05/03/24 06:15,05/03/24 13:15,336,353,324,6841,6031,315,1153,992,19,8,9
05/03/24 06:20,05/03/24 13:20,336,342,310,6768,6039,315,1152,1062,19,11,12
05/03/24 06:25,05/03/24 13:25,336,327,298,6853,6046,313,1154,975,19,15,16
05/03/24 06:30,05/03/24 13:30,336,313,284,6915,6085,316,1155,947,19,17,21
05/03/24 06:35,05/03/24 13:35,336,298,268,6898,6139,315,1149,999,19,21,26
05/03/24 06:40,05/03/24 13:40,336,285,263,6948,6214,316,1155,1033,19,23,31
05/03/24 06:45,05/03/24 13:45,335,276,255,6969,6145,316,1157,943,19,28,37
05/03/24 06:50,05/03/24 13:50,335,266,253,6980,6167,316,1156,956,20,32,42
05/03/24 06:55,05/03/24 13:55,323,260,250,7014,6163,318,1152,919,30,40,48
05/03/24 07:00,05/03/24 14:00,311,259,232,7041,6158,317,1155,877,41,46,54
05/03/24 07:05,05/03/24 14:05,298,251,225,7064,6073,316,1155,766,52,54,60
05/03/24 07:10,05/03/24 14:10,285,238,206,7076,6048,316,1153,714,63,61,66
05/03/24 07:15,05/03/24 14:15,285,221,188,7105,6038,316,1155,665,63,65,72
05/03/24 07:20,05/03/24 14:20,285,213,161,7108,6042,316,1154,644,63,69,78
05/03/24 07:25,05/03/24 14:25,285,192,151,7150,6144,314,1153,694,63,73,81
05/03/24 07:30,05/03/24 14:30,285,173,136,7173,6269,316,1153,791,63,77,91
05/03/24 07:35,05/03/24 14:35,285,152,126,7167,6172,316,1152,697,63,81,97
05/03/24 07:40,05/03/24 14:40,285,136,115,7051,6227,315,1152,862,63,85,102
05/03/24 07:45,05/03/24 14:45,285,129,112,7113,6216,317,1149,785,64,88,103
05/03/24 07:50,05/03/24 14:50,285,121,100,7094,6211,318,1152,792,64,94,105
05/03/24 07:55,05/03/24 14:55,234,110,94,7079,6045,316,1149,632,70,96,106
05/03/24 08:00,05/03/24 15:00,183,103,84,7050,5800,317,1152,411,76,98,106
05/03/24 08:05,05/03/24 15:05,132,95,76,6945,5740,317,1154,449,83,101,106
05/03/24 08:10,05/03/24 15:10,80,86,66,6929,5335,317,1147,45,90,102,106
05/03/24 08:15,05/03/24 15:15,80,77,67,6935,5288,318,1152,-2,90,102,107
05/03/24 08:20,05/03/24 15:20,80,69,63,6969,5341,318,1146,7,90,103,107
05/03/24 08:25,05/03/24 15:25,80,68,64,6945,5351,315,1152,44,90,105,107
05/03/24 08:30,05/03/24 15:30,80,67,63,6863,5332,315,1149,109,90,106,111
05/03/24 08:35,05/03/24 15:35,80,63,59,6913,5404,316,1144,128,90,107,117
05/03/24 08:40,05/03/24 15:40,80,64,55,6894,5421,314,1144,159,90,108,117
05/03/24 08:45,05/03/24 15:45,80,63,51,6880,5478,314,1145,229,91,114,120
05/03/24 08:50,05/03/24 15:50,80,58,47,6769,5470,315,1154,341,91,117,123
05/03/24 08:55,05/03/24 15:55,71,53,49,6757,5420,314,1149,303,94,119,127
05/03/24 09:00,05/03/24 16:00,62,50,44,6725,5499,316,1147,410,98,122,127
05/03/24 09:05,05/03/24 16:05,52,48,41,6739,5532,316,1153,431,103,124,127
05/03/24 09:10,05/03/24 16:10,43,46,36,6787,5563,315,1152,408,107,125,127
05/03/24 09:15,05/03/24 16:15,43,41,30,6768,5537,312,1149,388,107,126,128
05/03/24 09:20,05/03/24 16:20,43,38,25,6729,5551,309,1145,429,107,126,127
05/03/24 09:25,05/03/24 16:25,43,33,19,6702,5554,310,1152,459,107,126,125
05/03/24 09:30,05/03/24 16:30,43,28,17,6681,5540,311,1145,461,107,126,128
